class_name,mfcc_mean_matrix1,mfcc_mean_matrix2,mfcc_mean_matrix3,mfcc_mean_matrix4,mfcc_mean_matrix5,mfcc_mean_matrix6,mfcc_mean_matrix7,mfcc_mean_matrix8,mfcc_mean_matrix9,mfcc_mean_matrix10,mfcc_mean_matrix11,mfcc_mean_matrix12,mfcc_mean_matrix13,covariance_1_1,covariance_1_2,covariance_1_3,covariance_1_4,covariance_1_5,covariance_1_6,covariance_1_7,covariance_1_8,covariance_1_9,covariance_1_10,covariance_1_11,covariance_1_12,covariance_1_13,covariance_2_1,covariance_2_2,covariance_2_3,covariance_2_4,covariance_2_5,covariance_2_6,covariance_2_7,covariance_2_8,covariance_2_9,covariance_2_10,covariance_2_11,covariance_2_12,covariance_2_13,covariance_3_1,covariance_3_2,covariance_3_3,covariance_3_4,covariance_3_5,covariance_3_6,covariance_3_7,covariance_3_8,covariance_3_9,covariance_3_10,covariance_3_11,covariance_3_12,covariance_3_13,covariance_4_1,covariance_4_2,covariance_4_3,covariance_4_4,covariance_4_5,covariance_4_6,covariance_4_7,covariance_4_8,covariance_4_9,covariance_4_10,covariance_4_11,covariance_4_12,covariance_4_13,covariance_5_1,covariance_5_2,covariance_5_3,covariance_5_4,covariance_5_5,covariance_5_6,covariance_5_7,covariance_5_8,covariance_5_9,covariance_5_10,covariance_5_11,covariance_5_12,covariance_5_13,covariance_6_1,covariance_6_2,covariance_6_3,covariance_6_4,covariance_6_5,covariance_6_6,covariance_6_7,covariance_6_8,covariance_6_9,covariance_6_10,covariance_6_11,covariance_6_12,covariance_6_13,covariance_7_1,covariance_7_2,covariance_7_3,covariance_7_4,covariance_7_5,covariance_7_6,covariance_7_7,covariance_7_8,covariance_7_9,covariance_7_10,covariance_7_11,covariance_7_12,covariance_7_13,covariance_8_1,covariance_8_2,covariance_8_3,covariance_8_4,covariance_8_5,covariance_8_6,covariance_8_7,covariance_8_8,covariance_8_9,covariance_8_10,covariance_8_11,covariance_8_12,covariance_8_13,covariance_9_1,covariance_9_2,covariance_9_3,covariance_9_4,covariance_9_5,covariance_9_6,covariance_9_7,covariance_9_8,covariance_9_9,covariance_9_10,covariance_9_11,covariance_9_12,covariance_9_13,covariance_10_1,covariance_10_2,covariance_10_3,covariance_10_4,covariance_10_5,covariance_10_6,covariance_10_7,covariance_10_8,covariance_10_9,covariance_10_10,covariance_10_11,covariance_10_12,covariance_10_13,covariance_11_1,covariance_11_2,covariance_11_3,covariance_11_4,covariance_11_5,covariance_11_6,covariance_11_7,covariance_11_8,covariance_11_9,covariance_11_10,covariance_11_11,covariance_11_12,covariance_11_13,covariance_12_1,covariance_12_2,covariance_12_3,covariance_12_4,covariance_12_5,covariance_12_6,covariance_12_7,covariance_12_8,covariance_12_9,covariance_12_10,covariance_12_11,covariance_12_12,covariance_12_13,covariance_13_1,covariance_13_2,covariance_13_3,covariance_13_4,covariance_13_5,covariance_13_6,covariance_13_7,covariance_13_8,covariance_13_9,covariance_13_10,covariance_13_11,covariance_13_12,covariance_13_13,label
folk,82.388459,9.656087989,-8.428572113,-17.65900105,45.9414367,-35.37310341,37.26811621,-16.66828601,-0.142829778,7.27379693,-18.28045763,9.602933864,-6.49589285,33.65171456,-33.08070494,-15.97186895,-4.080583396,-10.94655347,-8.18714744,-6.674197625,1.412544779,-8.356811243,6.969304346,-23.12784095,10.86819209,-20.23575926,-33.08070494,91.81280548,16.95336856,-48.12305911,-2.50566886,-15.85101185,-10.32338028,-20.07780677,21.43946352,-56.43688031,41.52220228,-44.50136102,39.14299695,-15.97186895,16.95336856,39.80730959,30.70520196,-29.1645404,13.80960302,-26.32271964,-7.995978668,-14.11345169,-6.044341486,0.88305289,8.730373855,15.0457274,-4.080583396,-48.12305911,30.70520196,99.84967702,9.527776082,10.29014934,-6.668563003,-10.01219553,-36.00543942,44.87310467,-32.63142521,58.20637038,-14.82837197,-10.94655347,-2.50566886,-29.1645404,9.527776082,131.1924643,-29.07818032,44.84127944,-25.48507373,-12.37104036,20.0872487,11.46499571,14.00702111,5.658421632,-8.18714744,-15.85101185,13.80960302,10.29014934,-29.07818032,144.3844772,-23.88316574,39.9177862,33.70223622,-28.67108281,52.70397543,-39.35912636,18.95211796,-6.674197625,-10.32338028,-26.32271964,-6.668563003,44.84127944,-23.88316574,160.551674,48.49068212,25.49751517,93.40041005,-72.81359174,24.46972661,-45.39463465,1.412544779,-20.07780677,-7.995978668,-10.01219553,-25.48507373,39.9177862,48.49068212,146.6564792,78.23600175,24.60006145,1.459757694,-62.38222249,-13.64036182,-8.356811243,21.43946352,-14.11345169,-36.00543942,-12.37104036,33.70223622,25.49751517,78.23600175,134.4923779,-4.227052292,26.99129556,-68.19208429,-13.54701051,6.969304346,-56.43688031,-6.044341486,44.87310467,20.0872487,-28.67108281,93.40041005,24.60006145,-4.227052292,173.0533947,-72.10548085,70.29920611,-48.97418221,-23.12784095,41.52220228,0.88305289,-32.63142521,11.46499571,52.70397543,-72.81359174,1.459757694,26.99129556,-72.10548085,161.0646579,-47.43760719,58.8432973,10.86819209,-44.50136102,8.730373855,58.20637038,14.00702111,-39.35912636,24.46972661,-62.38222249,-68.19208429,70.29920611,-47.43760719,157.9966436,-1.511310925,-20.23575926,39.14299695,15.0457274,-14.82837197,5.658421632,18.95211796,-45.39463465,-13.64036182,-13.54701051,-48.97418221,58.8432973,-1.511310925,112.8715426,folk
folk,69.74614205,33.90565331,-10.53976468,-38.69027407,26.91225021,-8.083313697,8.721061927,-16.21298753,25.2263647,-20.99008851,4.34331168,-6.462135166,11.08362623,56.12238444,-44.56540558,-34.38435291,-7.431692475,-21.20092278,4.818525369,-15.74422094,-1.783897702,-7.989314662,15.33485796,-5.703519364,-0.253406804,1.47036898,-44.56540558,82.38498642,26.02461487,-42.83732204,58.48670471,-52.44919801,20.33096882,-24.12226137,37.01962002,-47.36867776,13.53309197,1.189266884,-0.072129794,-34.38435291,26.02461487,62.28947669,48.42191969,-63.97308805,24.16460234,-5.595053143,14.27553415,-33.73705681,13.84202412,-11.6844607,-10.06765007,7.742347616,-7.431692475,-42.83732204,48.42191969,117.6329167,-87.73550497,59.70446167,-28.39801817,39.68360372,-69.75147394,56.84503947,-25.98546301,-4.047783842,-3.175230256,-21.20092278,58.48670471,-63.97308805,-87.73550497,277.2738963,-94.86860202,14.79954815,-56.85233551,119.5801526,-98.02138536,33.06431762,31.67624568,-23.58490827,4.818525369,-52.44919801,24.16460234,59.70446167,-94.86860202,128.9949362,19.94323482,41.32189489,-45.41317882,58.20737184,-19.81188089,-30.27118363,14.94328977,-15.74422094,20.33096882,-5.595053143,-28.39801817,14.79954815,19.94323482,104.1957288,52.85378944,35.76878801,-1.727138983,-0.929342187,-18.4969522,-9.62316696,-1.783897702,-24.12226137,14.27553415,39.68360372,-56.85233551,41.32189489,52.85378944,129.0989964,41.54836433,39.28165967,-24.27408933,-27.6112227,-26.79897339,-7.989314662,37.01962002,-33.73705681,-69.75147394,119.5801526,-45.41317882,35.76878801,41.54836433,154.476628,-10.78579516,4.178649331,-21.41374808,-29.8239926,15.33485796,-47.36867776,13.84202412,56.84503947,-98.02138536,58.20737184,-1.727138983,39.28165967,-10.78579516,110.3990977,-1.276973027,-23.48982042,-9.471116859,-5.703519364,13.53309197,-11.6844607,-25.98546301,33.06431762,-19.81188089,-0.929342187,-24.27408933,4.178649331,-1.276973027,61.49240763,37.96763568,1.908334085,-0.253406804,1.189266884,-10.06765007,-4.047783842,31.67624568,-30.27118363,-18.4969522,-27.6112227,-21.41374808,-23.48982042,37.96763568,71.77991735,24.90930878,1.47036898,-0.072129794,7.742347616,-3.175230256,-23.58490827,14.94328977,-9.62316696,-26.79897339,-29.8239926,-9.471116859,1.908334085,24.90930878,55.59893509,folk
folk,64.96207907,34.40781223,-8.0664973,-36.63646536,22.66058044,-10.20519651,7.019473695,-15.48149648,23.30635783,-20.82609603,3.924147375,-7.077036001,9.982182688,63.17901467,-46.38196794,-42.13472334,-19.90696003,-17.0029567,22.78721934,2.042585014,-11.0640343,-10.55880551,14.80281456,-5.305657535,-4.973057871,15.26840462,-46.38196794,82.29798049,31.87302861,-38.94539319,41.64744632,-48.08355551,19.21633962,-12.10146934,35.635476,-46.69462037,7.052833172,-2.155931327,-5.618511041,-42.13472334,31.87302861,75.51613059,58.96972131,-84.48761716,7.818281518,-8.145970679,32.26935416,-37.19215529,8.065424103,-23.102311,-14.20215997,-7.28942913,-19.90696003,-38.94539319,58.96972131,135.1277133,-84.67853008,35.11524778,-49.86070571,39.3109498,-73.32091088,52.23096601,-30.65340658,-0.468596961,-14.27105248,-17.0029567,41.64744632,-84.48761716,-84.67853008,322.6646456,-78.48143318,-21.90887428,-97.94066572,119.4932546,-83.10383617,55.75266191,52.84194087,-5.523346703,22.78721934,-48.08355551,7.818281518,35.11524778,-78.48143318,129.581679,31.33811368,17.10910461,-50.89229126,51.03973398,-16.02008452,-22.99872242,31.43639169,2.042585014,19.21633962,-8.145970679,-49.86070571,-21.90887428,31.33811368,114.8422596,51.57380471,25.40951677,-3.769024837,-3.849987458,-23.63227102,2.491447582,-11.0640343,-12.10146934,32.26935416,39.3109498,-97.94066572,17.10910461,51.57380471,140.5176234,34.04668841,34.83083985,-27.10372688,-30.98822002,-39.43440355,-10.55880551,35.635476,-37.19215529,-73.32091088,119.4932546,-50.89229126,25.40951677,34.04668841,155.046853,-2.49295556,22.25746577,-12.23955816,-33.4407028,14.80281456,-46.69462037,8.065424103,52.23096601,-83.10383617,51.03973398,-3.769024837,34.83083985,-2.49295556,113.6538637,8.61277559,-18.43492138,-10.74351968,-5.305657535,7.052833172,-23.102311,-30.65340658,55.75266191,-16.02008452,-3.849987458,-27.10372688,22.25746577,8.61277559,71.42951698,44.28850778,8.412891268,-4.973057871,-2.155931327,-14.20215997,-0.468596961,52.84194087,-22.99872242,-23.63227102,-30.98822002,-12.23955816,-18.43492138,44.28850778,75.42832827,32.11947696,15.26840462,-5.618511041,-7.28942913,-14.27105248,-5.523346703,31.43639169,2.491447582,-39.43440355,-33.4407028,-10.74351968,8.412891268,32.11947696,73.38339162,folk
folk,75.70493202,30.94616173,-16.46542204,-48.40902965,15.81142103,-13.83806589,11.1648862,-10.91984079,29.44258816,-15.88767859,10.92986213,-5.074457709,6.179956876,18.51838966,-30.14283023,-7.853193358,26.41060508,-4.046517054,15.59402852,-20.66163354,4.6351651,-9.963603121,16.07181938,-12.4007827,-2.276098853,-3.126723591,-30.14283023,67.91680078,2.512069799,-63.34686872,62.81517557,-51.18339662,34.00168227,-24.12211184,42.14013764,-48.03564355,23.1512391,5.089833832,-1.047883477,-7.853193358,2.512069799,29.06842054,15.6990079,-71.31037757,27.65776583,10.62588549,13.77107062,-30.95437165,16.93602542,0.747192451,-5.21416931,8.894950845,26.41060508,-63.34686872,15.6990079,86.501642,-79.03425216,62.44151288,-24.96165384,29.54395707,-59.58530432,56.14559742,-31.48612213,-10.86356647,-0.959016329,-4.046517054,62.81517557,-71.31037757,-79.03425216,330.2408167,-109.2137575,-10.41501456,-68.41140486,146.3310025,-109.6158013,-1.634264883,10.59138952,-31.52835699,15.59402852,-51.18339662,27.65776583,62.44151288,-109.2137575,92.0350194,-14.46897497,31.30619038,-53.85218152,54.5106608,-16.34410477,-13.13701637,18.06451446,-20.66163354,34.00168227,10.62588549,-24.96165384,-10.41501456,-14.46897497,58.00389524,6.879877204,2.365209119,-2.459482664,17.61328912,5.004571295,3.342001762,4.6351651,-24.12211184,13.77107062,29.54395707,-68.41140486,31.30619038,6.879877204,48.17355508,-17.49147749,29.3865883,1.132669719,2.253829045,3.535156343,-9.963603121,42.14013764,-30.95437165,-59.58530432,146.3310025,-53.85218152,2.365209119,-17.49147749,103.5363057,-43.65803578,13.37288177,10.61147403,-4.280938136,16.07181938,-48.03564355,16.93602542,56.14559742,-109.6158013,54.5106608,-2.459482664,29.3865883,-43.65803578,85.10156744,1.254733874,0.265348854,13.73378809,-12.4007827,23.1512391,0.747192451,-31.48612213,-1.634264883,-16.34410477,17.61328912,1.132669719,13.37288177,1.254733874,52.65412514,24.65306262,10.61564361,-2.276098853,5.089833832,-5.21416931,-10.86356647,10.59138952,-13.13701637,5.004571295,2.253829045,10.61147403,0.265348854,24.65306262,37.51902558,19.3071868,-3.126723591,-1.047883477,8.894950845,-0.959016329,-31.52835699,18.06451446,3.342001762,3.535156343,-4.280938136,13.73378809,10.61564361,19.3071868,41.65706609,folk
folk,63.30671983,34.08845616,-8.245734747,-37.45455891,20.55098922,-11.81558547,9.453841407,-10.59292977,26.6158824,-18.00696106,7.631243449,-5.456202741,7.183542107,83.8914029,-47.42981883,-62.11186817,-44.21825229,4.717784462,28.8102033,28.18767928,-8.498659996,5.215967989,4.740314405,-11.86546357,-23.44407981,10.60548483,-47.42981883,77.54391224,31.4230518,-39.61467842,28.03566072,-47.84583213,19.58975728,-10.04057525,33.10968485,-37.18963111,19.2437646,1.929710997,-6.558908311,-62.11186817,31.4230518,84.24608484,68.06004822,-96.01551115,7.811995262,-17.9744168,28.58933969,-43.96143371,24.69720393,1.687285184,5.295737715,-1.614290523,-44.21825229,-39.61467842,68.06004822,167.2340176,-42.60844405,32.96903619,-84.82255382,26.33793129,-70.26681272,57.61933355,-22.64052619,29.97984139,-8.374685678,4.717784462,28.03566072,-96.01551115,-42.60844405,429.8617326,-81.4276445,-67.97511463,-105.120288,145.090514,-113.6111801,4.744602984,55.05115014,-24.60586883,28.8102033,-47.84583213,7.811995262,32.96903619,-81.4276445,109.737373,21.89805258,17.59962508,-46.95796388,47.4176941,-15.62679049,-26.04412616,17.67116458,28.18767928,19.58975728,-17.9744168,-84.82255382,-67.97511463,21.89805258,129.75916,37.21223819,12.53593596,5.659099104,13.83833975,-37.27588103,2.940733821,-8.498659996,-10.04057525,28.58933969,26.33793129,-105.120288,17.59962508,37.21223819,96.77945668,8.875985427,47.22647521,8.454040935,-4.527225522,-12.15009358,5.215967989,33.10968485,-43.96143371,-70.26681272,145.090514,-46.95796388,12.53593596,8.875985427,139.1067794,-15.37793555,25.84783433,10.09970025,-16.91213971,4.740314405,-37.18963111,24.69720393,57.61933355,-113.6111801,47.4176941,5.659099104,47.22647521,-15.37793555,112.1008183,15.76511849,-5.277104322,-1.032611006,-11.86546357,19.2437646,1.687285184,-22.64052619,4.744602984,-15.62679049,13.83833975,8.454040935,25.84783433,15.76511849,55.30914746,22.86566695,-0.555502102,-23.44407981,1.929710997,5.295737715,29.97984139,55.05115014,-26.04412616,-37.27588103,-4.527225522,10.09970025,-5.277104322,22.86566695,61.05977884,14.29560988,10.60548483,-6.558908311,-1.614290523,-8.374685678,-24.60586883,17.67116458,2.940733821,-12.15009358,-16.91213971,-1.032611006,-0.555502102,14.29560988,48.3796553,folk
folk,77.25069133,7.987231434,-9.881923037,-5.151174784,35.61099426,-35.41088997,29.78953377,-17.88207849,1.932435117,-3.803121851,-12.38814503,9.836669971,-8.920079687,30.85156994,-19.95835604,-24.04356381,0.407496894,-2.473530492,6.803149148,-12.15716918,-7.419456775,-6.381709592,7.081597201,-8.16491282,8.117251662,-12.18004647,-19.95835604,53.19386752,33.91800431,-8.709134272,-3.427523153,-15.34742168,1.312460643,-2.034751353,-8.024411165,-30.17983507,1.427256839,-11.95982723,18.82051928,-24.04356381,33.91800431,70.44135744,13.94068944,-18.09183614,-14.0640939,-2.89721792,3.052848606,-9.857197726,-23.46931092,-6.476072349,-10.23874903,20.56765769,0.407496894,-8.709134272,13.94068944,48.47778463,3.249706194,-9.086946445,-7.845117201,6.105188663,-8.73646155,3.533949893,-11.28745608,15.78610973,-3.073015312,-2.473530492,-3.427523153,-18.09183614,3.249706194,80.88231832,-9.234959465,-1.829476474,-26.32678568,-6.519411992,-14.54717113,22.02870538,7.142444432,10.4389061,6.803149148,-15.34742168,-14.0640939,-9.086946445,-9.234959465,76.70820403,6.010520603,27.22659157,20.49244271,11.23169462,17.06492033,-18.41219019,8.492287948,-12.15716918,1.312460643,-2.89721792,-7.845117201,-1.829476474,6.010520603,100.2076505,34.86585598,44.11007543,45.30156257,-31.09117189,0.668375325,-41.4539133,-7.419456775,-2.034751353,3.052848606,6.105188663,-26.32678568,27.22659157,34.86585598,109.4961135,69.80054673,30.24218207,5.231710788,-30.47157436,-13.37667065,-6.381709592,-8.024411165,-9.857197726,-8.73646155,-6.519411992,20.49244271,44.11007543,69.80054673,123.1878117,60.28658691,-4.450245366,-11.77924318,-32.40081837,7.081597201,-30.17983507,-23.46931092,3.533949893,-14.54717113,11.23169462,45.30156257,30.24218207,60.28658691,106.3407284,-2.620161881,12.65831817,-44.00537087,-8.16491282,1.427256839,-6.476072349,-11.28745608,22.02870538,17.06492033,-31.09117189,5.231710788,-4.450245366,-2.620161881,110.6908594,-7.876412069,27.76947615,8.117251662,-11.95982723,-10.23874903,15.78610973,7.142444432,-18.41219019,0.668375325,-30.47157436,-11.77924318,12.65831817,-7.876412069,94.98340491,-2.798923894,-12.18004647,18.82051928,20.56765769,-3.073015312,10.4389061,8.492287948,-41.4539133,-13.37667065,-32.40081837,-44.00537087,27.76947615,-2.798923894,90.12906727,folk
folk,74.53856671,8.37759533,-6.854516561,-8.708050126,31.86506701,-33.94455424,32.6626419,-18.79717922,3.977450744,-3.823148796,-10.87119452,8.184114894,-8.432225301,72.15106696,-45.90491602,-60.93057687,22.28417367,26.99148328,-24.13266042,-6.211624216,11.17290405,-8.25302619,40.699228,-36.35047478,29.22141956,-28.55721468,-45.90491602,56.39503501,47.34796452,-21.02475529,-10.73986437,6.679412523,4.171263836,-7.618072832,13.94396366,-37.95131878,28.62492819,-26.54023086,28.06684376,-60.93057687,47.34796452,96.71997187,3.953922488,-36.52910511,13.44073083,-10.90048953,-15.26477325,-1.896159592,-36.58285917,16.40456765,-23.4288568,36.61238942,22.28417367,-21.02475529,3.953922488,62.65869082,14.22310986,-14.98981627,-5.891961323,9.537610646,-19.00639772,20.68419118,-33.81774926,22.00095507,-13.60914508,26.99148328,-10.73986437,-36.52910511,14.22310986,81.72038204,-23.39676576,6.460556777,-4.363550814,-8.164141902,3.694006692,0.909940505,11.58220311,0.318905802,-24.13266042,6.679412523,13.44073083,-14.98981627,-23.39676576,109.3920359,9.326430529,42.41766313,38.61353783,-12.31448642,42.20160914,-24.11660688,20.5550512,-6.211624216,4.171263836,-10.90048953,-5.891961323,6.460556777,9.326430529,100.5142689,56.87703793,39.24918765,24.18425094,-29.87978101,19.40571563,-28.73967735,11.17290405,-7.618072832,-15.26477325,9.537610646,-4.363550814,42.41766313,56.87703793,133.4612068,59.00771217,13.54332413,-6.940016156,-10.71362505,-15.44235881,-8.25302619,13.94396366,-1.896159592,-19.00639772,-8.164141902,38.61353783,39.24918765,59.00771217,88.76086557,14.9563716,4.449982946,-4.475526448,-9.684674257,40.699228,-37.95131878,-36.58285917,20.68419118,3.694006692,-12.31448642,24.18425094,13.54332413,14.9563716,100.3501115,-28.40437847,39.77022801,-32.97882491,-36.35047478,28.62492819,16.40456765,-33.81774926,0.909940505,42.20160914,-29.87978101,-6.940016156,4.449982946,-28.40437847,127.578891,-29.22095204,46.33429526,29.22141956,-26.54023086,-23.4288568,22.00095507,11.58220311,-24.11660688,19.40571563,-10.71362505,-4.475526448,39.77022801,-29.22095204,87.35931487,-23.45618511,-28.55721468,28.06684376,36.61238942,-13.60914508,0.318905802,20.5550512,-28.73967735,-15.44235881,-9.684674257,-32.97882491,46.33429526,-23.45618511,90.64305965,folk
folk,77.97079193,19.07234018,-15.18241122,-33.24719804,36.26139455,-41.70966453,29.79816018,-12.34219593,-1.047164847,-11.62650413,6.559892076,-10.38844049,6.460071616,36.07859319,-29.61061132,-16.88659489,11.56888618,-3.574359398,-9.520743408,3.22203954,-7.572196846,-24.20146426,17.84590402,-0.932664458,3.219480003,-12.23334178,-29.61061132,63.98203837,17.7295388,-35.37538947,4.284156384,-10.41191631,-9.634883224,-0.563475494,27.36741788,-37.59966853,-11.76174787,-5.801602388,18.04509773,-16.88659489,17.7295388,43.33760001,27.40424911,-21.93379913,28.44301346,-11.50966895,17.72646627,-0.672671634,-47.7177929,-28.59026328,-15.97196205,6.238580429,11.56888618,-35.37538947,27.40424911,95.98141404,0.390033794,-2.102087887,30.66430836,15.87678688,-58.15151312,-7.964442136,-51.59340056,-15.02200582,-23.07885451,-3.574359398,4.284156384,-21.93379913,0.390033794,157.580387,-107.2909951,85.45304578,-12.14048253,-46.70251513,45.57387965,-15.57128493,-10.98805914,-20.34078382,-9.520743408,-10.41191631,28.44301346,-2.102087887,-107.2909951,196.8186427,-98.1391267,12.56667405,87.95131094,-72.03573268,39.03657418,8.700259861,35.75128729,3.22203954,-9.634883224,-11.50966895,30.66430836,85.45304578,-98.1391267,164.7620748,38.13142192,-63.54551945,53.82992555,-45.90887761,-10.16427381,-38.07789145,-7.572196846,-0.563475494,17.72646627,15.87678688,-12.14048253,12.56667405,38.13142192,99.56278064,27.99908326,-3.890870914,-10.78496675,-23.39399898,-16.49355102,-24.20146426,27.36741788,-0.672671634,-58.15151312,-46.70251513,87.95131094,-63.54551945,27.99908326,181.545512,-0.74724315,66.67796459,12.14990131,6.002568751,17.84590402,-37.59966853,-47.7177929,-7.964442136,45.57387965,-72.03573268,53.82992555,-3.890870914,-0.74724315,183.9709912,60.30031534,23.17721675,-22.23053772,-0.932664458,-11.76174787,-28.59026328,-51.59340056,-15.57128493,39.03657418,-45.90887761,-10.78496675,66.67796459,60.30031534,138.3917028,41.69784836,12.46271612,3.219480003,-5.801602388,-15.97196205,-15.02200582,-10.98805914,8.700259861,-10.16427381,-23.39399898,12.14990131,23.17721675,41.69784836,68.67719646,23.77569818,-12.23334178,18.04509773,6.238580429,-23.07885451,-20.34078382,35.75128729,-38.07789145,-16.49355102,6.002568751,-22.23053772,12.46271612,23.77569818,68.37847897,folk
folk,72.04143953,21.31724194,-2.647346883,-3.351083635,30.66792144,-33.9363197,25.81477118,-3.154359058,10.26001006,-1.4252298,2.995835051,1.434468198,-9.603531202,32.64231105,-29.42264156,-12.24903486,5.215712941,-21.89394742,-4.516416663,4.132042122,-12.83594345,-12.32788419,22.68233811,-31.55555511,8.020281929,-14.50590492,-29.42264156,73.56918087,20.53561139,-36.79767919,16.25092089,-12.99398648,-16.9528121,5.394246975,13.93868112,-47.80569917,48.47841706,-48.09774312,28.15190737,-12.24903486,20.53561139,40.01915805,8.912972945,-23.01987079,34.85199137,-18.91484711,-2.998499801,3.571469244,-2.339142117,5.612675029,-2.54597499,17.03234148,5.215712941,-36.79767919,8.912972945,57.27554748,3.551593742,15.94633558,6.895524847,3.215172157,-8.314056547,30.59592595,-20.16895832,33.46327869,-11.84165193,-21.89394742,16.25092089,-23.01987079,3.551593742,121.3657126,-44.869168,30.93921923,19.42901113,15.57628328,-27.52476241,55.53378388,-7.093452712,7.720291328,-4.516416663,-12.99398648,34.85199137,15.94633558,-44.869168,155.8012361,-27.26983454,-12.89285934,17.68067679,10.78919051,-1.460497455,43.05307375,35.17529933,4.132042122,-16.9528121,-18.91484711,6.895524847,30.93921923,-27.26983454,123.7747794,22.16995475,-8.036271465,37.77190564,-19.79518184,43.63800677,-50.72268484,-12.83594345,5.394246975,-2.998499801,3.215172157,19.42901113,-12.89285934,22.16995475,141.1050821,39.08791549,-47.74751597,57.10188942,-61.19414751,5.660154618,-12.32788419,13.93868112,3.571469244,-8.314056547,15.57628328,17.68067679,-8.036271465,39.08791549,87.24671135,1.638969983,-13.72919783,2.510357855,12.03695997,22.68233811,-47.80569917,-2.339142117,30.59592595,-27.52476241,10.78919051,37.77190564,-47.74751597,1.638969983,134.22085,-57.90703739,63.0484801,-33.74649632,-31.55555511,48.47841706,5.612675029,-20.16895832,55.53378388,-1.460497455,-19.79518184,57.10188942,-13.72919783,-57.90703739,221.9378109,-56.45772476,54.05852504,8.020281929,-48.09774312,-2.54597499,33.46327869,-7.093452712,43.05307375,43.63800677,-61.19414751,2.510357855,63.0484801,-56.45772476,183.0277838,-12.44208039,-14.50590492,28.15190737,17.03234148,-11.84165193,7.720291328,35.17529933,-50.72268484,5.660154618,12.03695997,-33.74649632,54.05852504,-12.44208039,105.2192382,folk
folk,75.12575243,15.00316432,-3.805195536,-0.775288096,28.20934976,-34.63143674,29.50466186,-8.412184803,5.197433861,5.9692723,-2.274202906,11.56760604,-13.29860493,41.60230846,-18.46909836,-19.74570575,-0.444376436,-25.32167237,-5.670417191,-5.268154197,-3.733980137,-11.44168516,7.097175056,-1.686723915,3.463466298,-14.77684338,-18.46909836,74.36791662,21.37589414,-46.61446755,4.413225628,-37.40783744,-13.26812829,2.83733485,-1.891480358,-39.15278191,49.31436065,-41.71662585,22.28324978,-19.74570575,21.37589414,41.48210848,7.005503764,-10.22690265,15.18811557,-10.2407231,1.011022705,2.278533386,-6.164165319,-1.937902396,-2.01641303,18.5593804,-0.444376436,-46.61446755,7.005503764,69.70094472,5.728904058,32.62949628,8.012112189,3.198269408,2.817430559,27.79232749,-43.13963491,36.64621908,-16.86713853,-25.32167237,4.413225628,-10.22690265,5.728904058,117.7125868,-12.00665289,34.29596808,13.40326911,23.1972875,0.750566735,24.93222431,0.576723663,8.568227956,-5.670417191,-37.40783744,15.18811557,32.62949628,-12.00665289,150.1842989,-0.43923064,0.34079109,36.25581157,18.77650932,-28.39053695,31.74134385,19.90575639,-5.268154197,-13.26812829,-10.2407231,8.012112189,34.29596808,-0.43923064,92.27204771,15.15370202,5.04611571,28.21803008,-26.27252092,38.40867917,-28.19074837,-3.733980137,2.83733485,1.011022705,3.198269408,13.40326911,0.34079109,15.15370202,110.3252613,18.71438397,-43.13851972,57.83089496,-33.97996954,5.806109921,-11.44168516,-1.891480358,2.278533386,2.817430559,23.1972875,36.25581157,5.04611571,18.71438397,76.08440614,17.5501178,-2.126917245,24.15486049,3.622778227,7.097175056,-39.15278191,-6.164165319,27.79232749,0.750566735,18.77650932,28.21803008,-43.13851972,17.5501178,121.2049001,-38.41893782,53.41224205,-13.56170172,-1.686723915,49.31436065,-1.937902396,-43.13963491,24.93222431,-28.39053695,-26.27252092,57.83089496,-2.126917245,-38.41893782,180.5008072,-72.90746241,32.20724237,3.463466298,-41.71662585,-2.01641303,36.64621908,0.576723663,31.74134385,38.40867917,-33.97996954,24.15486049,53.41224205,-72.90746241,136.5874112,-23.04095224,-14.77684338,22.28324978,18.5593804,-16.86713853,8.568227956,19.90575639,-28.19074837,5.806109921,3.622778227,-13.56170172,32.20724237,-23.04095224,99.32021827,folk
